Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
030007,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030007,Air Embolism,0.000,,3Q2022,2Q2024
030007,Blood Incompatibility,0.000,,3Q2022,2Q2024
030007,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030010,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030010,Air Embolism,0.319,,3Q2022,2Q2024
030010,Blood Incompatibility,0.000,,3Q2022,2Q2024
030010,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.319,,3Q2022,2Q2024
030011,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030011,Air Embolism,0.000,,3Q2022,2Q2024
030011,Blood Incompatibility,0.000,,3Q2022,2Q2024
030011,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.726,,3Q2022,2Q2024
030012,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030012,Air Embolism,0.000,,3Q2022,2Q2024
030012,Blood Incompatibility,0.000,,3Q2022,2Q2024
030012,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.232,,3Q2022,2Q2024
030013,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030013,Air Embolism,0.000,,3Q2022,2Q2024
030013,Blood Incompatibility,0.000,,3Q2022,2Q2024
030013,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.155,,3Q2022,2Q2024
030014,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030014,Air Embolism,0.000,,3Q2022,2Q2024
030014,Blood Incompatibility,0.000,,3Q2022,2Q2024
030014,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.174,,3Q2022,2Q2024
030016,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030016,Air Embolism,0.000,,3Q2022,2Q2024
030016,Blood Incompatibility,0.000,,3Q2022,2Q2024
030016,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.446,,3Q2022,2Q2024
030022,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030022,Air Embolism,0.000,,3Q2022,2Q2024
030022,Blood Incompatibility,0.000,,3Q2022,2Q2024
030022,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030023,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030023,Air Embolism,0.000,,3Q2022,2Q2024
030023,Blood Incompatibility,0.000,,3Q2022,2Q2024
030023,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030024,Foreign Object Retained After Surgery,0.106,,3Q2022,2Q2024
030024,Air Embolism,0.000,,3Q2022,2Q2024
030024,Blood Incompatibility,0.000,,3Q2022,2Q2024
030024,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.212,,3Q2022,2Q2024
030030,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030030,Air Embolism,0.000,,3Q2022,2Q2024
030030,Blood Incompatibility,0.000,,3Q2022,2Q2024
030030,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030036,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030036,Air Embolism,0.000,,3Q2022,2Q2024
030036,Blood Incompatibility,0.000,,3Q2022,2Q2024
030036,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.217,,3Q2022,2Q2024
030037,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030037,Air Embolism,0.000,,3Q2022,2Q2024
030037,Blood Incompatibility,0.000,,3Q2022,2Q2024
030037,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030038,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030038,Air Embolism,0.000,,3Q2022,2Q2024
030038,Blood Incompatibility,0.000,,3Q2022,2Q2024
030038,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.109,,3Q2022,2Q2024
030043,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030043,Air Embolism,0.000,,3Q2022,2Q2024
030043,Blood Incompatibility,0.000,,3Q2022,2Q2024
030043,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030055,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030055,Air Embolism,0.000,,3Q2022,2Q2024
030055,Blood Incompatibility,0.000,,3Q2022,2Q2024
030055,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.318,,3Q2022,2Q2024
030061,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030061,Air Embolism,0.000,,3Q2022,2Q2024
030061,Blood Incompatibility,0.000,,3Q2022,2Q2024
030061,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.533,,3Q2022,2Q2024
030062,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030062,Air Embolism,0.000,,3Q2022,2Q2024
030062,Blood Incompatibility,0.000,,3Q2022,2Q2024
030062,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030064,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030064,Air Embolism,0.000,,3Q2022,2Q2024
030064,Blood Incompatibility,0.000,,3Q2022,2Q2024
030064,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.276,,3Q2022,2Q2024
030065,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030065,Air Embolism,0.000,,3Q2022,2Q2024
030065,Blood Incompatibility,0.112,,3Q2022,2Q2024
030065,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.335,,3Q2022,2Q2024
030069,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030069,Air Embolism,0.000,,3Q2022,2Q2024
030069,Blood Incompatibility,0.000,,3Q2022,2Q2024
030069,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.291,,3Q2022,2Q2024
030071,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030071,Air Embolism,0.000,,3Q2022,2Q2024
030071,Blood Incompatibility,0.000,,3Q2022,2Q2024
030071,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030073,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030073,Air Embolism,0.000,,3Q2022,2Q2024
030073,Blood Incompatibility,0.000,,3Q2022,2Q2024
030073,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030074,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030074,Air Embolism,0.000,,3Q2022,2Q2024
030074,Blood Incompatibility,0.000,,3Q2022,2Q2024
030074,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030078,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030078,Air Embolism,0.000,,3Q2022,2Q2024
030078,Blood Incompatibility,0.000,,3Q2022,2Q2024
030078,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",3.322,,3Q2022,2Q2024
030083,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030083,Air Embolism,0.000,,3Q2022,2Q2024
030083,Blood Incompatibility,0.000,,3Q2022,2Q2024
030083,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.560,,3Q2022,2Q2024
030084,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030084,Air Embolism,0.000,,3Q2022,2Q2024
030084,Blood Incompatibility,0.000,,3Q2022,2Q2024
030084,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030085,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030085,Air Embolism,0.000,,3Q2022,2Q2024
030085,Blood Incompatibility,0.000,,3Q2022,2Q2024
030085,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.288,,3Q2022,2Q2024
030087,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030087,Air Embolism,0.000,,3Q2022,2Q2024
030087,Blood Incompatibility,0.000,,3Q2022,2Q2024
030087,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.161,,3Q2022,2Q2024
030088,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030088,Air Embolism,0.000,,3Q2022,2Q2024
030088,Blood Incompatibility,0.000,,3Q2022,2Q2024
030088,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.448,,3Q2022,2Q2024
030089,Foreign Object Retained After Surgery,0.147,,3Q2022,2Q2024
030089,Air Embolism,0.000,,3Q2022,2Q2024
030089,Blood Incompatibility,0.000,,3Q2022,2Q2024
030089,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.440,,3Q2022,2Q2024
030092,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030092,Air Embolism,0.000,,3Q2022,2Q2024
030092,Blood Incompatibility,0.000,,3Q2022,2Q2024
030092,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.150,,3Q2022,2Q2024
030093,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030093,Air Embolism,0.000,,3Q2022,2Q2024
030093,Blood Incompatibility,0.000,,3Q2022,2Q2024
030093,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.825,,3Q2022,2Q2024
030094,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030094,Air Embolism,0.000,,3Q2022,2Q2024
030094,Blood Incompatibility,0.000,,3Q2022,2Q2024
030094,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.670,,3Q2022,2Q2024
030101,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030101,Air Embolism,0.000,,3Q2022,2Q2024
030101,Blood Incompatibility,0.000,,3Q2022,2Q2024
030101,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.389,,3Q2022,2Q2024
030103,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030103,Air Embolism,0.000,,3Q2022,2Q2024
030103,Blood Incompatibility,0.000,,3Q2022,2Q2024
030103,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.049,,3Q2022,2Q2024
030105,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030105,Air Embolism,0.000,,3Q2022,2Q2024
030105,Blood Incompatibility,0.000,,3Q2022,2Q2024
030105,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030107,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030107,Air Embolism,0.000,,3Q2022,2Q2024
030107,Blood Incompatibility,0.000,,3Q2022,2Q2024
030107,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030108,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030108,Air Embolism,0.000,,3Q2022,2Q2024
030108,Blood Incompatibility,0.000,,3Q2022,2Q2024
030108,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030110,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030110,Air Embolism,0.000,,3Q2022,2Q2024
030110,Blood Incompatibility,0.000,,3Q2022,2Q2024
030110,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.213,,3Q2022,2Q2024
030111,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030111,Air Embolism,0.000,,3Q2022,2Q2024
030111,Blood Incompatibility,0.000,,3Q2022,2Q2024
030111,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030112,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030112,Air Embolism,0.000,,3Q2022,2Q2024
030112,Blood Incompatibility,0.000,,3Q2022,2Q2024
030112,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030113,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030113,Air Embolism,0.000,,3Q2022,2Q2024
030113,Blood Incompatibility,0.000,,3Q2022,2Q2024
030113,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030114,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030114,Air Embolism,0.000,,3Q2022,2Q2024
030114,Blood Incompatibility,0.000,,3Q2022,2Q2024
030114,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.782,,3Q2022,2Q2024
030115,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030115,Air Embolism,0.000,,3Q2022,2Q2024
030115,Blood Incompatibility,0.000,,3Q2022,2Q2024
030115,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.801,,3Q2022,2Q2024
030117,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030117,Air Embolism,0.000,,3Q2022,2Q2024
030117,Blood Incompatibility,0.000,,3Q2022,2Q2024
030117,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030119,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030119,Air Embolism,0.000,,3Q2022,2Q2024
030119,Blood Incompatibility,0.000,,3Q2022,2Q2024
030119,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.269,,3Q2022,2Q2024
030121,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030121,Air Embolism,0.000,,3Q2022,2Q2024
030121,Blood Incompatibility,0.000,,3Q2022,2Q2024
030121,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.433,,3Q2022,2Q2024
030122,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030122,Air Embolism,0.000,,3Q2022,2Q2024
030122,Blood Incompatibility,0.000,,3Q2022,2Q2024
030122,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030123,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030123,Air Embolism,0.000,,3Q2022,2Q2024
030123,Blood Incompatibility,0.000,,3Q2022,2Q2024
030123,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030130,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030130,Air Embolism,0.000,,3Q2022,2Q2024
030130,Blood Incompatibility,0.000,,3Q2022,2Q2024
030130,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.646,,3Q2022,2Q2024
030134,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030134,Air Embolism,0.000,,3Q2022,2Q2024
030134,Blood Incompatibility,0.000,,3Q2022,2Q2024
030134,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030136,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030136,Air Embolism,0.000,,3Q2022,2Q2024
030136,Blood Incompatibility,0.000,,3Q2022,2Q2024
030136,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030138,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030138,Air Embolism,0.000,,3Q2022,2Q2024
030138,Blood Incompatibility,0.000,,3Q2022,2Q2024
030138,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030139,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030139,Air Embolism,0.000,,3Q2022,2Q2024
030139,Blood Incompatibility,0.000,,3Q2022,2Q2024
030139,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030146,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030146,Air Embolism,0.000,,3Q2022,2Q2024
030146,Blood Incompatibility,0.000,,3Q2022,2Q2024
030146,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030147,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030147,Air Embolism,0.000,,3Q2022,2Q2024
030147,Blood Incompatibility,0.000,,3Q2022,2Q2024
030147,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
030148,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
030148,Air Embolism,0.000,,3Q2022,2Q2024
030148,Blood Incompatibility,0.000,,3Q2022,2Q2024
030148,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.442,,3Q2022,2Q2024
