Provider_ID,Measure,Rate
050043,"Air Embolism",0
050043,"Blood Incompatibility",0
050043,"Falls and Trauma",0.252
050045,"Foreign Object Retained After Surgery",0.385
050045,"Air Embolism",0
050045,"Blood Incompatibility",0
050045,"Falls and Trauma",0
050047,"Foreign Object Retained After Surgery",0
050047,"Air Embolism",0
050047,"Blood Incompatibility",0
050047,"Falls and Trauma",0.951
050054,"Foreign Object Retained After Surgery",0
050054,"Air Embolism",0
050054,"Blood Incompatibility",0
050054,"Falls and Trauma",0
050055,"Foreign Object Retained After Surgery",0
050055,"Air Embolism",0
050055,"Blood Incompatibility",0
050055,"Falls and Trauma",0
050056,"Foreign Object Retained After Surgery",0
050056,"Air Embolism",0
050056,"Blood Incompatibility",0
050056,"Falls and Trauma",0
050057,"Foreign Object Retained After Surgery",0
050057,"Air Embolism",0
050057,"Blood Incompatibility",0
050057,"Falls and Trauma",0.099
050058,"Foreign Object Retained After Surgery",0
050058,"Air Embolism",0
050058,"Blood Incompatibility",0
050058,"Falls and Trauma",0.465
050060,"Foreign Object Retained After Surgery",0
050060,"Air Embolism",0
050060,"Blood Incompatibility",0
050060,"Falls and Trauma",0.323
050063,"Foreign Object Retained After Surgery",0.237
050063,"Air Embolism",0
050063,"Blood Incompatibility",0
050063,"Falls and Trauma",0.237
050067,"Foreign Object Retained After Surgery",0
050067,"Air Embolism",0
050067,"Blood Incompatibility",0
050067,"Falls and Trauma",0
050069,"Foreign Object Retained After Surgery",0
050069,"Air Embolism",0
050069,"Blood Incompatibility",0
050069,"Falls and Trauma",0.262
050070,"Foreign Object Retained After Surgery",0
050070,"Air Embolism",0
050070,"Blood Incompatibility",0
050070,"Falls and Trauma",1.639
050071,"Foreign Object Retained After Surgery",0
050071,"Air Embolism",0
050071,"Blood Incompatibility",0
050071,"Falls and Trauma",0
050072,"Foreign Object Retained After Surgery",1.541
050072,"Air Embolism",0
050072,"Blood Incompatibility",0
050072,"Falls and Trauma",0
050073,"Foreign Object Retained After Surgery",0
050073,"Air Embolism",0
050073,"Blood Incompatibility",0
050073,"Falls and Trauma",1.963
050075,"Foreign Object Retained After Surgery",0
050075,"Air Embolism",0
050075,"Blood Incompatibility",0
050075,"Falls and Trauma",0.686
050076,"Foreign Object Retained After Surgery",0
050076,"Air Embolism",0
050076,"Blood Incompatibility",0
050076,"Falls and Trauma",1.359
050077,"Foreign Object Retained After Surgery",0
050077,"Air Embolism",0
050077,"Blood Incompatibility",0
050077,"Falls and Trauma",0.455
050078,"Foreign Object Retained After Surgery",0
050078,"Air Embolism",0
050078,"Blood Incompatibility",0
050078,"Falls and Trauma",0
050082,"Foreign Object Retained After Surgery",0
050082,"Air Embolism",0
050082,"Blood Incompatibility",0.113
050082,"Falls and Trauma",0
050084,"Foreign Object Retained After Surgery",0
050084,"Air Embolism",0
050084,"Blood Incompatibility",0
050084,"Falls and Trauma",0.133
050089,"Foreign Object Retained After Surgery",0
050089,"Air Embolism",0
050089,"Blood Incompatibility",0
050089,"Falls and Trauma",1.318
050090,"Foreign Object Retained After Surgery",0
050090,"Air Embolism",0
050090,"Blood Incompatibility",0
050090,"Falls and Trauma",0
050091,"Foreign Object Retained After Surgery",0
050091,"Air Embolism",0
050091,"Blood Incompatibility",0
050091,"Falls and Trauma",0
050093,"Foreign Object Retained After Surgery",0
050093,"Air Embolism",0
050093,"Blood Incompatibility",0
050093,"Falls and Trauma",0.31
050099,"Foreign Object Retained After Surgery",0
050099,"Air Embolism",0
050099,"Blood Incompatibility",0
050099,"Falls and Trauma",0.163
050100,"Foreign Object Retained After Surgery",0
050100,"Air Embolism",0
050100,"Blood Incompatibility",0
050100,"Falls and Trauma",0.384
050101,"Foreign Object Retained After Surgery",0
050101,"Air Embolism",0
050101,"Blood Incompatibility",0
050101,"Falls and Trauma",0
050102,"Foreign Object Retained After Surgery",0
050102,"Air Embolism",0
050102,"Blood Incompatibility",0
050102,"Falls and Trauma",0
050103,"Foreign Object Retained After Surgery",0
050103,"Air Embolism",0
050103,"Blood Incompatibility",0
050103,"Falls and Trauma",0
050104,"Foreign Object Retained After Surgery",0
050104,"Air Embolism",0
050104,"Blood Incompatibility",0
050104,"Falls and Trauma",0
050107,"Foreign Object Retained After Surgery",0.105
050107,"Air Embolism",0
050107,"Blood Incompatibility",0
050107,"Falls and Trauma",0.209
050108,"Foreign Object Retained After Surgery",0.088
050108,"Air Embolism",0
050108,"Blood Incompatibility",0
050108,"Falls and Trauma",0.527
050110,"Foreign Object Retained After Surgery",0
050110,"Air Embolism",0
050110,"Blood Incompatibility",0
050110,"Falls and Trauma",0
050112,"Foreign Object Retained After Surgery",0
050112,"Air Embolism",0
050112,"Blood Incompatibility",0
050112,"Falls and Trauma",0.466
050113,"Foreign Object Retained After Surgery",0
050113,"Air Embolism",0
050113,"Blood Incompatibility",0
050113,"Falls and Trauma",0
050115,"Foreign Object Retained After Surgery",0
050115,"Air Embolism",0
050115,"Blood Incompatibility",0
050115,"Falls and Trauma",0.275
050116,"Foreign Object Retained After Surgery",0
050116,"Air Embolism",0
050116,"Blood Incompatibility",0
050116,"Falls and Trauma",0
050118,"Foreign Object Retained After Surgery",0
050118,"Air Embolism",0
050118,"Blood Incompatibility",0
050118,"Falls and Trauma",0
050121,"Foreign Object Retained After Surgery",0
050121,"Air Embolism",0
050121,"Blood Incompatibility",0
050121,"Falls and Trauma",0.494
050122,"Foreign Object Retained After Surgery",0
050122,"Air Embolism",0
050122,"Blood Incompatibility",0
050122,"Falls and Trauma",0
050124,"Foreign Object Retained After Surgery",0
050124,"Air Embolism",0
050124,"Blood Incompatibility",0
050124,"Falls and Trauma",0
050125,"Foreign Object Retained After Surgery",0
050125,"Air Embolism",0
050125,"Blood Incompatibility",0
050125,"Falls and Trauma",0.379
050126,"Foreign Object Retained After Surgery",0
050126,"Air Embolism",0
050126,"Blood Incompatibility",0
050126,"Falls and Trauma",0
050127,"Foreign Object Retained After Surgery",0
050127,"Air Embolism",0
050127,"Blood Incompatibility",0
050127,"Falls and Trauma",0
050128,"Foreign Object Retained After Surgery",0
050128,"Air Embolism",0
050128,"Blood Incompatibility",0
050128,"Falls and Trauma",0.573
050129,"Foreign Object Retained After Surgery",0
050129,"Air Embolism",0
050129,"Blood Incompatibility",0
050129,"Falls and Trauma",0.828
050131,"Foreign Object Retained After Surgery",0
050131,"Air Embolism",0
050131,"Blood Incompatibility",0
050131,"Falls and Trauma",0
050132,"Foreign Object Retained After Surgery",0
050132,"Air Embolism",0
050132,"Blood Incompatibility",0
050132,"Falls and Trauma",0
050133,"Foreign Object Retained After Surgery",0
050133,"Air Embolism",0
050133,"Blood Incompatibility",0
050133,"Falls and Trauma",0.762
050135,"Foreign Object Retained After Surgery",0
050135,"Air Embolism",0
050135,"Blood Incompatibility",0
050135,"Falls and Trauma",0
050136,"Foreign Object Retained After Surgery",0
050136,"Air Embolism",0
050136,"Blood Incompatibility",0
050136,"Falls and Trauma",0
050137,"Foreign Object Retained After Surgery",0
050137,"Air Embolism",0
050137,"Blood Incompatibility",0
050137,"Falls and Trauma",0
050138,"Foreign Object Retained After Surgery",0
050138,"Air Embolism",0
050138,"Blood Incompatibility",0
050138,"Falls and Trauma",0.655
050139,"Foreign Object Retained After Surgery",0
050139,"Air Embolism",0
050139,"Blood Incompatibility",0
050139,"Falls and Trauma",0
050140,"Foreign Object Retained After Surgery",0
050140,"Air Embolism",0
050140,"Blood Incompatibility",0
050140,"Falls and Trauma",1.074
050145,"Foreign Object Retained After Surgery",0.09
050145,"Air Embolism",0
050145,"Blood Incompatibility",0
050145,"Falls and Trauma",0.358
050149,"Foreign Object Retained After Surgery",0
050149,"Air Embolism",0
050149,"Blood Incompatibility",0
050149,"Falls and Trauma",0
050150,"Foreign Object Retained After Surgery",0
050150,"Air Embolism",0
050150,"Blood Incompatibility",0
050150,"Falls and Trauma",0.269
050152,"Foreign Object Retained After Surgery",0
050152,"Air Embolism",0
050152,"Blood Incompatibility",0
050152,"Falls and Trauma",0.76
050158,"Foreign Object Retained After Surgery",0
050158,"Air Embolism",0
050158,"Blood Incompatibility",0
050158,"Falls and Trauma",0
050159,"Foreign Object Retained After Surgery",0
050159,"Air Embolism",0
050159,"Blood Incompatibility",0
050159,"Falls and Trauma",0
050167,"Foreign Object Retained After Surgery",0
050167,"Air Embolism",0
050167,"Blood Incompatibility",0
050167,"Falls and Trauma",0
050168,"Foreign Object Retained After Surgery",0
050168,"Air Embolism",0
050168,"Blood Incompatibility",0
050168,"Falls and Trauma",0.127
050169,"Foreign Object Retained After Surgery",0
050169,"Air Embolism",0
050169,"Blood Incompatibility",0
050169,"Falls and Trauma",0.304
050174,"Foreign Object Retained After Surgery",0.113
050174,"Air Embolism",0
050174,"Blood Incompatibility",0
050174,"Falls and Trauma",0
050179,"Foreign Object Retained After Surgery",0
050179,"Air Embolism",0
050179,"Blood Incompatibility",0
050179,"Falls and Trauma",0
050180,"Foreign Object Retained After Surgery",0
050180,"Air Embolism",0
050180,"Blood Incompatibility",0
050180,"Falls and Trauma",0.154
050191,"Foreign Object Retained After Surgery",0
050191,"Air Embolism",0
050191,"Blood Incompatibility",0
050191,"Falls and Trauma",0
050192,"Foreign Object Retained After Surgery",0
050192,"Air Embolism",0
050192,"Blood Incompatibility",0
050192,"Falls and Trauma",0
050194,"Foreign Object Retained After Surgery",0
050194,"Air Embolism",0
050194,"Blood Incompatibility",0
050194,"Falls and Trauma",0
050195,"Foreign Object Retained After Surgery",0
050195,"Air Embolism",0
050195,"Blood Incompatibility",0
050195,"Falls and Trauma",0.267
050197,"Foreign Object Retained After Surgery",0
050197,"Air Embolism",0
050197,"Blood Incompatibility",0
050197,"Falls and Trauma",0.294
050204,"Foreign Object Retained After Surgery",0
050204,"Air Embolism",0
050204,"Blood Incompatibility",0
050204,"Falls and Trauma",0
050211,"Foreign Object Retained After Surgery",0
050211,"Air Embolism",0
050211,"Blood Incompatibility",0
050211,"Falls and Trauma",0.506
050222,"Foreign Object Retained After Surgery",0
050222,"Air Embolism",0
050222,"Blood Incompatibility",0
050222,"Falls and Trauma",0
050224,"Foreign Object Retained After Surgery",0
050224,"Air Embolism",0
050224,"Blood Incompatibility",0
050224,"Falls and Trauma",0.27
050226,"Foreign Object Retained After Surgery",0
050226,"Air Embolism",0
050226,"Blood Incompatibility",0
050226,"Falls and Trauma",0
050228,"Foreign Object Retained After Surgery",0
050228,"Air Embolism",0
050228,"Blood Incompatibility",0
050228,"Falls and Trauma",1.131
050230,"Foreign Object Retained After Surgery",0
050230,"Air Embolism",0
050230,"Blood Incompatibility",0
050230,"Falls and Trauma",1.354
050231,"Foreign Object Retained After Surgery",0
050231,"Air Embolism",0
050231,"Blood Incompatibility",0
050231,"Falls and Trauma",0.176
050232,"Foreign Object Retained After Surgery",0
050232,"Air Embolism",0
050232,"Blood Incompatibility",0
050232,"Falls and Trauma",0.22
050234,"Foreign Object Retained After Surgery",0
050234,"Air Embolism",0
050234,"Blood Incompatibility",0
050234,"Falls and Trauma",0
050235,"Foreign Object Retained After Surgery",0
050235,"Air Embolism",0
050235,"Blood Incompatibility",0
050235,"Falls and Trauma",0
050236,"Foreign Object Retained After Surgery",0
050236,"Air Embolism",0
050236,"Blood Incompatibility",0
050236,"Falls and Trauma",0.406
050238,"Foreign Object Retained After Surgery",0
050238,"Air Embolism",0
050238,"Blood Incompatibility",0
050238,"Falls and Trauma",0
050239,"Foreign Object Retained After Surgery",0
050239,"Air Embolism",0
050239,"Blood Incompatibility",0
050239,"Falls and Trauma",0.161
050242,"Foreign Object Retained After Surgery",0
050242,"Air Embolism",0
050242,"Blood Incompatibility",0
050242,"Falls and Trauma",0
050243,"Foreign Object Retained After Surgery",0
050243,"Air Embolism",0
050243,"Blood Incompatibility",0
050243,"Falls and Trauma",0.181
050245,"Foreign Object Retained After Surgery",0
050245,"Air Embolism",0
050245,"Blood Incompatibility",0
050245,"Falls and Trauma",0.722
050248,"Foreign Object Retained After Surgery",0
050248,"Air Embolism",0
050248,"Blood Incompatibility",0
050248,"Falls and Trauma",0.372
050254,"Foreign Object Retained After Surgery",0
050254,"Air Embolism",0
050254,"Blood Incompatibility",0
050254,"Falls and Trauma",0
050257,"Foreign Object Retained After Surgery",0
050257,"Air Embolism",0
050257,"Blood Incompatibility",0
050257,"Falls and Trauma",0
050261,"Foreign Object Retained After Surgery",0
050261,"Air Embolism",0
050261,"Blood Incompatibility",0
050261,"Falls and Trauma",0
050262,"Foreign Object Retained After Surgery",0.091
050262,"Air Embolism",0
050262,"Blood Incompatibility",0
050262,"Falls and Trauma",0.638
050272,"Foreign Object Retained After Surgery",0
050272,"Air Embolism",0
050272,"Blood Incompatibility",0
050272,"Falls and Trauma",0
050276,"Foreign Object Retained After Surgery",0
050276,"Air Embolism",0
050276,"Blood Incompatibility",0
050276,"Falls and Trauma",0
050278,"Foreign Object Retained After Surgery",0
050278,"Air Embolism",0
050278,"Blood Incompatibility",0
050278,"Falls and Trauma",0.495
050279,"Foreign Object Retained After Surgery",0
050279,"Air Embolism",0
050279,"Blood Incompatibility",0
050279,"Falls and Trauma",0
050280,"Foreign Object Retained After Surgery",0
050280,"Air Embolism",0
050280,"Blood Incompatibility",0
050280,"Falls and Trauma",0.282
050281,"Foreign Object Retained After Surgery",0
050281,"Air Embolism",0
050281,"Blood Incompatibility",0
050281,"Falls and Trauma",0
050283,"Foreign Object Retained After Surgery",0.397
050283,"Air Embolism",0
050283,"Blood Incompatibility",0
050283,"Falls and Trauma",0
050289,"Foreign Object Retained After Surgery",0
050289,"Air Embolism",0
050289,"Blood Incompatibility",0
050289,"Falls and Trauma",0
050290,"Foreign Object Retained After Surgery",0.103
050290,"Air Embolism",0
050290,"Blood Incompatibility",0
050290,"Falls and Trauma",0
050291,"Foreign Object Retained After Surgery",0
050291,"Air Embolism",0
050291,"Blood Incompatibility",0
050291,"Falls and Trauma",0.379
050292,"Foreign Object Retained After Surgery",0
050292,"Air Embolism",0
050292,"Blood Incompatibility",0
050292,"Falls and Trauma",1.109
050295,"Foreign Object Retained After Surgery",0
050295,"Air Embolism",0
050295,"Blood Incompatibility",0
050295,"Falls and Trauma",0
050298,"Foreign Object Retained After Surgery",0
050298,"Air Embolism",0
050298,"Blood Incompatibility",0
050298,"Falls and Trauma",0
050300,"Foreign Object Retained After Surgery",0
050300,"Air Embolism",0
050300,"Blood Incompatibility",0
050300,"Falls and Trauma",0
050301,"Foreign Object Retained After Surgery",0
050301,"Air Embolism",0
050301,"Blood Incompatibility",0
050301,"Falls and Trauma",0.453
050305,"Foreign Object Retained After Surgery",0
050305,"Air Embolism",0
050305,"Blood Incompatibility",0
050305,"Falls and Trauma",0.939
050308,"Foreign Object Retained After Surgery",0.162
050308,"Air Embolism",0
050308,"Blood Incompatibility",0
050308,"Falls and Trauma",0.162
050309,"Foreign Object Retained After Surgery",0
050309,"Air Embolism",0
050309,"Blood Incompatibility",0
050309,"Falls and Trauma",0.316
050313,"Foreign Object Retained After Surgery",0
050313,"Air Embolism",0
050313,"Blood Incompatibility",0
050313,"Falls and Trauma",0.523
050315,"Foreign Object Retained After Surgery",0
050315,"Air Embolism",0
050315,"Blood Incompatibility",0
050315,"Falls and Trauma",0
050320,"Foreign Object Retained After Surgery",0
050320,"Air Embolism",0
050320,"Blood Incompatibility",0
050320,"Falls and Trauma",0.208
050324,"Foreign Object Retained After Surgery",0.074
050324,"Air Embolism",0
050324,"Blood Incompatibility",0
050324,"Falls and Trauma",0.368
050327,"Foreign Object Retained After Surgery",0.225
050327,"Air Embolism",0
050327,"Blood Incompatibility",0
050327,"Falls and Trauma",0.225
050329,"Foreign Object Retained After Surgery",0
